Time (ms),Trajectory Position 1 (mm),Measured Position 1 (mm),Trajectory Position 2 (mm),Measured Position 2 (mm),Trajectory Position 3 (mm),Measured Position 3 (mm)
7160.0,125.57769921874993,125.57422656249994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7170.0,125.62780468749993,125.62185156249994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7180.0,125.67791015624994,125.67294921874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7190.0,125.72801562499994,125.72355078124994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7200.0,125.77812109374995,125.77117578124994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7210.0,125.82773046874992,125.82524999999994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7220.0,125.87783593749994,125.87287499999994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7230.0,125.92794140624994,125.92347656249994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7240.0,125.97804687499995,125.97457421874994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7250.0,126.02765624999992,126.02219921874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7260.0,126.07776171874993,126.07280078124994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7270.0,126.12786718749993,126.12042578124993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7280.0,126.17797265624995,126.17449999999994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7290.0,126.22807812499993,126.22212499999993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7300.0,126.27768749999993,126.27272656249994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7310.0,126.32779296874993,126.32382421874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7320.0,126.37789843749994,126.37144921874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7330.0,126.42800390624994,126.42552343749993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7340.0,126.47810937499993,126.47314843749993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7350.0,126.52771874999993,126.52374999999994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7360.0,126.57782421874994,126.57137499999993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7370.0,126.62792968749994,126.62197656249994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7380.0,126.67803515624992,126.67307421874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7390.0,126.72764453124994,126.72367578124994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7400.0,126.77774999999994,126.77477343749993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7410.0,126.82785546874995,126.82239843749993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7420.0,126.87796093749992,126.87299999999993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7430.0,126.92806640624993,126.92360156249993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7440.0,126.97767578124994,126.97469921874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7450.0,127.02778124999995,127.02530078124994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7460.0,127.07788671874992,127.07292578124994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7470.0,127.12799218749993,127.12699999999994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7480.0,127.17809765624993,127.17462499999993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7490.0,127.22770703124995,127.22522656249993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7500.0,127.27781249999992,127.27285156249992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7510.0,127.32791796874993,127.32394921874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7520.0,127.37802343749993,127.37455078124992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7530.0,127.42763281249994,127.42217578124992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7540.0,127.47773828124994,127.47624999999994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7550.0,127.52784374999993,127.52387499999992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7560.0,127.57794921874994,127.57447656249992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7570.0,127.62805468749994,127.62557421874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7580.0,127.67766406249994,127.67319921874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7590.0,127.72776953124992,127.72380078124992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7600.0,127.77787499999992,127.77489843749993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7610.0,127.82798046874994,127.82549999999992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7620.0,127.87808593749995,127.87312499999992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7630.0,127.92769531249992,127.92372656249992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7640.0,127.97780078124993,127.97482421874992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7650.0,128.02741015624994,128.02542578124994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7660.0,128.07057031249994,128.07007421874994,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7670.0,128.10331249999993,128.10182421874993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7680.0,128.12662890624992,128.12712499999992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7690.0,128.13952734374993,128.14002343749993,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7700.0,128.1425039062499,128.14299999999992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7710.0,128.1425039062499,128.14299999999992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7720.0,128.1425039062499,128.14299999999992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7730.0,128.1425039062499,128.14299999999992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7740.0,128.1425039062499,128.14299999999992,123.17511718749994,123.17412499999995,115.33981249999995,115.34774999999995
7750.0,128.14101562499994,128.14299999999992,123.17164453124992,123.17412499999995,115.34378124999995,115.34774999999995
7760.0,128.13010156249993,128.13655078124995,123.15824999999994,123.16469921874993,115.35767187499994,115.35717578124995
7770.0,128.10926562499995,128.11422656249994,123.13542968749994,123.13939843749993,115.38148437499994,115.37949999999994
7780.0,128.07850781249994,128.08594921874993,123.10219140624993,123.10764843749993,115.41521874999994,115.41422656249995
7790.0,128.03733203124992,128.0447734374999,123.05903124999993,123.06597656249994,115.45887499999995,115.45589843749994
7800.0,127.98821874999994,127.99714843749993,123.00892578124993,123.01537499999993,115.50898046874994,115.50649999999995
7810.0,127.93811328124993,127.94952343749993,122.95882031249994,122.96477343749994,115.55908593749994,115.55710156249995
7820.0,127.88850390624992,127.89544921874993,122.90921093749994,122.91714843749995,115.60919140624993,115.60819921874995
7830.0,127.83839843749995,127.84782421874993,122.85910546874993,122.86605078124992,115.65880078124995,115.65582421874994
7840.0,127.78829296874994,127.79672656249994,122.80899999999993,122.81544921874995,115.70890624999994,115.70642578124995
7850.0,127.73818749999994,127.74612499999994,122.75889453124994,122.76782421874994,115.75901171874995,115.76049999999995
7860.0,127.68857812499992,127.69849999999994,122.70878906249993,122.71374999999995,115.80911718749994,115.80812499999995
7870.0,127.63847265624995,127.64442578124994,122.65917968749994,122.66612499999994,115.85872656249994,115.85872656249994
7880.0,127.58836718749994,127.59680078124994,122.60907421874994,122.61552343749995,115.90883203124994,115.90635156249994
7890.0,127.53826171874994,127.54619921874993,122.55896874999993,122.56442578124992,115.95893749999995,115.95744921874994
7900.0,127.48815624999993,127.49857421874994,122.50886328124993,122.51680078124994,116.00904296874994,116.00805078124993
7910.0,127.43854687499994,127.44449999999993,122.45875781249993,122.46619921874994,116.05914843749994,116.05914843749994
7920.0,127.38844140624994,127.39687499999994,122.40914843749994,122.41857421874994,116.10875781249993,116.10974999999995
7930.0,127.33833593749993,127.34627343749993,122.35904296874995,122.36449999999994,116.15886328124994,116.15737499999993
7940.0,127.28823046874993,127.29517578124994,122.30893749999994,122.31687499999994,116.20896874999994,116.21144921874995
7950.0,127.23812499999993,127.24755078124994,122.25883203124994,122.26627343749993,116.25907421874994,116.25907421874994
7960.0,127.18851562499994,127.19347656249994,122.20872656249993,122.21517578124994,116.30917968749995,116.30967578124994
7970.0,127.13841015624993,127.14585156249994,122.15911718749993,122.16755078124994,116.35878906249994,116.36077343749994
7980.0,127.08830468749993,127.09524999999994,122.10901171874994,122.11347656249994,116.40889453124994,116.40839843749994
7990.0,127.03819921874992,127.04762499999994,122.05890624999994,122.06585156249994,116.45899999999993,116.46197656249994
8000.0,126.98858984374995,126.99702343749993,122.00880078124995,122.01524999999994,116.50910546874994,116.50960156249994
8010.0,126.93848437499994,126.94294921874993,121.95919140624993,121.96464843749993,116.55921093749994,116.56069921874993
8020.0,126.88837890624993,126.89830078124994,121.90908593749994,121.91702343749994,116.60882031249994,116.61130078124994
8029.999999999999,126.83827343749992,126.84422656249994,121.85898046874993,121.86294921874993,116.65892578124993,116.66239843749995
8039.999999999999,126.78816796874992,126.79660156249994,121.80887499999994,121.81830078124993,116.70903124999994,116.71299999999994
8050.000000000001,126.73855859374994,126.74599999999994,121.75876953124994,121.76422656249994,116.75913671874993,116.76062499999993
8060.000000000001,126.68845312499994,126.69539843749995,121.70916015624994,121.71660156249995,116.80874609374995,116.81469921874994
8070.0,126.63834765624993,126.64777343749995,121.65905468749993,121.66599999999994,116.85885156249994,116.86232421874993
8080.0,126.58824218749992,126.59369921874993,121.60894921874994,121.61539843749993,116.90895703124994,116.91292578124994
8090.0,126.53813671874994,126.54607421874994,121.55884374999994,121.56777343749994,116.95906249999993,116.96402343749993
8100.0,126.48852734374994,126.49497656249994,121.50873828124993,121.51667578124993,117.00916796874994,117.01462499999994
8109.999999999999,126.43842187499993,126.44437499999994,121.45912890624993,121.46607421874994,117.05877734374994,117.06522656249994
8119.999999999999,126.38831640624993,126.39377343749995,121.40902343749994,121.41497656249994,117.10888281249994,117.11285156249994
8130.000000000001,126.33821093749995,126.34614843749995,121.35891796874994,121.36735156249993,117.15898828124995,117.16394921874993
8140.000000000001,126.28810546874993,126.29852343749992,121.30881249999993,121.31674999999993,117.20810156249995,117.21157421874993
8150.0,126.23849609374993,126.24444921874995,121.25920312499994,121.26614843749994,117.24828515624993,117.25572656249994
8160.0,126.18839062499993,126.19682421874995,121.20909765624994,121.21505078124993,117.27904296874995,117.28747656249993
8170.0,126.13828515624995,126.14572656249992,121.15899218749993,121.16444921874994,117.29987890624993,117.30682421874994
8180.0,126.08817968749995,126.09512499999995,121.10888671874993,121.11682421874993,117.31029687499995,117.31922656249994
8189.999999999999,126.03857031249993,126.04452343749995,121.05878124999994,121.06274999999994,117.31178515624994,117.32269921874993
8200.0,125.98846484374992,125.99342578124994,121.00917187499994,121.01810156249994,117.31178515624994,117.32269921874993
8210.0,125.93835937499995,125.94580078124993,120.95906640624995,120.96749999999993,117.31178515624994,117.32269921874993
8220.0,125.88825390624994,125.89519921874995,120.90896093749994,120.91689843749994,117.31178515624994,117.32269921874993
8230.0,125.83814843749994,125.84757421874993,120.85885546874994,120.86580078124993,117.31178515624994,117.32269921874993
8240.0,125.78853906249992,125.79349999999995,120.80874999999993,120.81519921874994,117.31178515624994,117.32269921874993
8250.0,125.73843359374992,125.74587499999993,120.75914062499994,120.76757421874994,117.31178515624994,117.32269921874993
8260.0,125.68832812499994,125.69527343749992,120.70903515624994,120.71647656249993,117.31178515624994,117.32269921874993
8270.0,125.63822265624994,125.64417578124993,120.65892968749995,120.66587499999994,117.31178515624994,117.32269921874993
8280.0,125.58811718749993,125.59655078124993,120.60882421874994,120.61527343749994,117.31178515624994,117.32269921874993
8290.0,125.53850781249992,125.54247656249993,120.55921484374994,120.56417578124993,117.31178515624994,117.32269921874993
8300.0,125.48840234374994,125.49832421874993,120.50910937499994,120.51655078124993,117.31178515624994,117.32269921874993
8310.0,125.43829687499993,125.44424999999993,120.45900390624993,120.46594921874994,117.31178515624994,117.32269921874993
8320.0,125.38819140624993,125.39662499999993,120.40889843749994,120.41485156249993,117.31178515624994,117.32269921874993
8330.0,125.33858203124993,125.34602343749992,120.35879296874994,120.36424999999994,117.31178515624994,117.32269921874993
8340.0,125.28847656249995,125.29492578124993,120.30918359374994,120.31662499999995,117.31178515624994,117.32269921874993
8350.0,125.23837109374993,125.24730078124993,120.25907812499993,120.26899999999993,117.31178515624994,117.32269921874993
8360.0,125.18826562499993,125.19669921874993,120.20897265624994,120.21492578124995,117.31178515624994,117.32269921874993
8370.0,125.13816015624992,125.14907421874993,120.15886718749994,120.16730078124995,117.31178515624994,117.32269921874993
8380.0,125.08855078124995,125.09499999999993,120.10876171874995,120.11669921874994,117.31178515624994,117.32269921874993
8390.0,125.03844531249995,125.04439843749992,120.05915234374993,120.06907421874993,117.31178515624994,117.32269921874993
8400.0,124.98833984374994,124.99677343749993,120.00904687499994,120.01499999999994,117.31178515624994,117.32269921874993
8410.0,124.93823437499992,124.94567578124993,119.95894140624993,119.96737499999993,117.31178515624994,117.32269921874993
8420.0,124.88812890624993,124.89805078124994,119.90883593749994,119.91677343749994,117.31178515624994,117.32269921874993
8430.0,124.83851953124994,124.84397656249993,119.85873046874994,119.86567578124995,117.31178515624994,117.32269921874993
8440.0,124.78841406249994,124.79635156249994,119.80912109374994,119.81805078124994,117.31178515624994,117.32269921874993
8450.0,124.73830859374993,124.74574999999993,119.75901562499993,119.76397656249995,117.31178515624994,117.32269921874993
8460.0,124.68820312499994,124.69812499999993,119.70891015624993,119.71635156249994,117.31178515624994,117.32269921874993
8470.0,124.63859374999993,124.64752343749994,119.65880468749994,119.66574999999993,117.31178515624994,117.32269921874993
8480.0,124.58848828124994,124.59642578124993,119.60919531249995,119.61514843749994,117.31178515624994,117.32269921874993
8490.0,124.53838281249993,124.54880078124994,119.55908984374994,119.56752343749993,117.31178515624994,117.32269921874993
8500.0,124.48827734374994,124.49472656249993,119.50898437499993,119.51344921874994,117.31178515624994,117.32269921874993
8510.0,124.43817187499994,124.44710156249994,119.45887890624994,119.46880078124994,117.31178515624994,117.32269921874993
8520.0,124.38856249999994,124.39649999999993,119.40877343749993,119.41472656249994,117.31178515624994,117.32269921874993
8530.0,124.33845703124993,124.34589843749994,119.35916406249994,119.36710156249994,117.31178515624994,117.32269921874993
8540.0,124.28835156249994,124.29827343749994,119.30905859374994,119.31649999999993,117.31178515624994,117.32269921874993
8550.0,124.23824609374994,124.24717578124994,119.25895312499995,119.26589843749993,117.31178515624994,117.32269921874993
8560.0,124.18814062499993,124.19955078124993,119.20884765624993,119.21827343749995,117.31178515624994,117.32269921874993
8570.0,124.13853124999993,124.14547656249994,119.15874218749994,119.16717578124994,117.31178515624994,117.32269921874993
8580.0,124.08842578124994,124.09785156249993,119.10913281249994,119.11955078124994,117.31178515624994,117.32269921874993
8590.0,124.03832031249993,124.04724999999995,119.05902734374995,119.06547656249994,117.31178515624994,117.32269921874993
8600.0,123.98821484374993,123.99664843749994,119.00892187499994,119.01785156249994,117.31178515624994,117.32269921874993
8610.0,123.93810937499994,123.94902343749993,118.95881640624994,118.96724999999994,117.31178515624994,117.32269921874993
8620.0,123.88849999999992,123.89792578124994,118.90920703124993,118.91664843749994,117.31178515624994,117.32269921874993
8630.0,123.83839453124993,123.85030078124994,118.86207812499994,118.87199999999994,117.31178515624994,117.32269921874993
8640.0,123.78828906249993,123.79622656249992,118.82487109374993,118.83082421874994,117.31178515624994,117.32269921874993
8650.0,123.73818359374994,123.74860156249993,118.79758593749993,118.80205078124993,117.31178515624994,117.32269921874993
8660.0,123.68857421874993,123.69799999999994,118.78071874999995,118.78617578124994,117.31178515624994,117.32269921874993
8670.0,123.63846874999994,123.64739843749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8680.0,123.58836328124993,123.59977343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8690.0,123.53825781249994,123.54569921874993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8700.0,123.48815234374993,123.49807421874993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8710.0,123.43854296874994,123.44697656249994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8720.0,123.38843749999994,123.39637499999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8730.0,123.33833203124995,123.34874999999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8740.0,123.28822656249994,123.29814843749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8750.0,123.23812109374992,123.25052343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8760.0,123.18851171874994,123.19644921874993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8770.0,123.13840624999993,123.14882421874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8780.0,123.08830078124994,123.09772656249994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8790.0,123.03819531249994,123.05010156249993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8800.0,122.98858593749993,122.99949999999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8810.0,122.93848046874993,122.94542578124994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8820.0,122.88837499999994,122.89780078124994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8830.0,122.83826953124994,122.84719921874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8840.0,122.78816406249994,122.79957421874992,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8850.0,122.73855468749993,122.74847656249993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8860.0,122.68844921874994,122.69787499999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8870.0,122.63834374999993,122.64727343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8880.0,122.58823828124994,122.59617578124994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8890.0,122.53813281249994,122.54855078124993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8900.0,122.48852343749994,122.49794921874992,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8910.0,122.43841796874993,122.44685156249993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8920.0,122.38831249999994,122.39624999999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8930.0,122.33820703124994,122.34862499999993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8940.0,122.28859765624995,122.29802343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8950.0,122.23849218749993,122.24692578124993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8960.0,122.18838671874992,122.19930078124993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8970.0,122.13828124999993,122.14522656249993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8980.0,122.08817578124993,122.09760156249993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
8990.0,122.03856640624994,122.04699999999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9000.0,121.98846093749994,121.99639843749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9010.0,121.93835546874995,121.94877343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9020.0,121.88824999999993,121.89767578124993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9030.0,121.83814453124994,121.84707421874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9040.0,121.78853515624994,121.79597656249993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9050.0,121.73842968749994,121.74537499999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9060.0,121.68832421874994,121.69774999999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9070.0,121.63821874999995,121.64714843749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9080.0,121.58811328124993,121.59952343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9090.0,121.53850390624994,121.54544921874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9100.0,121.48839843749994,121.49782421874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9110.0,121.43829296874993,121.44672656249995,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9120.0,121.38818749999994,121.39612499999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9130.0,121.33857812499994,121.34849999999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9140.0,121.28847265624994,121.29442578124994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9150.0,121.23836718749993,121.24680078124995,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9160.0,121.18826171874994,121.19619921874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9170.0,121.13815624999994,121.14857421874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9180.0,121.08854687499993,121.09449999999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9190.0,121.03844140624993,121.04687499999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9200.0,120.98833593749994,120.99627343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9210.0,120.93823046874994,120.94517578124994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9220.0,120.88812499999995,120.89755078124993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9230.0,120.83851562499993,120.84347656249994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9240.0,120.78841015624994,120.79585156249993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9250.0,120.73830468749993,120.74524999999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9260.0,120.68819921874993,120.69762499999993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9270.0,120.63858984374994,120.64702343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9280.0,120.58848437499995,120.59294921874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9290.0,120.53837890624993,120.54830078124994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9300.0,120.48827343749993,120.49422656249993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9310.0,120.43816796874994,120.44660156249994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9320.0,120.38855859374993,120.39599999999993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9330.0,120.33845312499994,120.34539843749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9340.0,120.28834765624994,120.29777343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9350.0,120.23824218749994,120.24369921874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9360.0,120.18813671874993,120.19607421874993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9370.0,120.13852734374994,120.14497656249993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9380.0,120.08842187499994,120.09437499999993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9390.0,120.03831640624995,120.04377343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9400.0,119.98821093749994,119.99614843749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9410.0,119.93860156249994,119.94852343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9420.0,119.88849609374994,119.89444921874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9430.0,119.83839062499995,119.84682421874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9440.0,119.78828515624994,119.79572656249994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9450.0,119.73817968749994,119.74512499999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9460.0,119.68857031249993,119.69452343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9470.0,119.63846484374993,119.64342578124993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9480.0,119.58835937499994,119.59580078124995,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9490.0,119.53825390624993,119.54519921874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9500.0,119.48814843749994,119.49757421874995,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9510.0,119.43853906249993,119.44349999999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9520.0,119.38843359374994,119.39587499999995,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9530.0,119.33832812499993,119.34527343749994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9540.0,119.28822265624994,119.29417578124995,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9550.0,119.23811718749994,119.24655078124994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9560.0,119.18850781249994,119.19247656249995,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9570.0,119.14137890624994,119.14832421874993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9580.0,119.10466796874994,119.11012499999994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9590.0,119.07787890624994,119.08482421874994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9600.0,119.06051562499994,119.06547656249994,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9610.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9620.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9630.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9640.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9650.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9660.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9670.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9680.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9690.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9700.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9710.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9720.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9730.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9740.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9750.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9760.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
9770.0,119.05357031249994,119.05952343749993,118.77327734374994,118.77674999999995,117.31178515624994,117.32269921874993
