trajectory,T (ms),volume_1 (mm),volume_2 (mm),volume_3 (mm),k,pressure_1 (bar),pressure_2 (bar),pressure_3 (bar),base_x (cm),base_y (cm),base_z (cm),tip_x (cm),tip_y (cm),tip_z (cm),tip_velocity_x (cm/s),tip_velocity_y (cm/s),tip_velocity_z (cm/s),tip_acceleration_x (cm/ss),tip_acceleration_y (cm/ss),tip_acceleration_z (cm/ss),timestamp
0,701.1401653289795,115.62944769323984,115.65346879867087,115.65346879867087,52,1.285582498958781,0.0013185797942689,0.7755873229927988,4.9624114,1.7803669,-6.977475,2.3627124,-0.16741073,0.1806035,0.10977088,1.6572363,1.8239341,0.32555372,140.34573,121.96658,1753087507.818066
0,714.0769958496094,115.69438631051776,115.71634812557693,115.71634812557693,53,1.3472474246627792,0.0026305994900965,0.7768993426886285,4.9624114,1.7803669,-6.977475,2.3640876,-0.16706097,0.17993355,0.106302984,0.027036492,-0.05178769,-0.26806867,-126.014626,-144.9935,1753087507.8310027
0,726.9186973571777,115.75838050141179,115.78229988022143,115.78229988022143,54,1.4351527442833727,-0.0013054595973898,0.7703392442094797,4.9624114,1.7803669,-6.977475,2.3640876,-0.16706097,0.17993355,0.0,0.0,0.0,-8.277951,-2.1053667,4.032775,1753087507.8438444
0,739.7458553314209,115.822802243974,115.845126462724,115.84772478647896,55,1.4850094927249031,-0.0013054595973898,0.7703392442094797,4.9624114,1.7803669,-6.977475,2.3648415,-0.1477052,0.20121431,0.058772143,1.5089682,1.6590397,4.5818524,117.63855,129.33806,1753087507.8566716
0,752.9160976409912,115.88725025938446,115.91225967658306,115.91225967658306,56,1.5742268320413262,6.560098437802253e-06,0.7703392442094797,4.9624114,1.7803669,-6.977475,2.3665304,-0.14757288,0.20095825,0.1282404,0.010047067,-0.019442433,5.274638,-113.8112,-127.445045,1753087507.8698418
0,766.1740779876709,115.94213555226095,115.9802915915101,115.98059384801603,57,1.6188355016995375,0.0013185797942689,0.7690272245136499,4.9624114,1.7803669,-6.977475,2.3683252,-0.11965048,0.23167849,0.1353762,2.106082,2.3171127,0.5382263,158.0961,176.23763,1753087507.8830998
0,779.3831825256348,115.9787024399712,116.04334300670764,116.04631956920767,58,1.706740821320131,-0.0026174792932209,0.7664031851219905,4.9624114,1.7803669,-6.977475,2.3701153,-0.120349884,0.2330637,0.13551858,-0.05294935,0.10486986,0.010779168,-163.4532,-167.48166,1753087507.896309
0,792.5806045532227,115.99862499999992,116.10950976325566,116.10950976325566,59,1.7998942197240433,0.0026305994900965,0.7677152048178202,4.9624114,1.7803669,-6.977475,2.3701153,-0.120349884,0.2330637,0.0,0.0,0.0,-10.268379,4.0120254,-7.9460945,1753087507.9095063
0,805.9298992156982,116.00160156249994,116.17589618517083,116.15714895235367,60,1.8615591454280416,-0.0013054595973898,0.7650911654261607,4.9624114,1.7803669,-6.977475,2.3696365,-0.0863229,0.27042818,-0.035862908,2.5489721,2.7989855,-2.686502,190.94434,209.67291,1753087507.9228556
0,819.1008567810059,116.00160156249994,116.2419382176026,116.18778682200603,61,1.9704567801819108,6.560098437802253e-06,0.758531066947012,4.9624114,1.7803669,-6.977475,2.3707943,-0.08575845,0.26927662,0.08790254,0.04285611,-0.08743189,9.396845,-190.27591,-219.15016,1753087507.9360266
0,832.0558071136475,116.00160156249994,116.30696223157265,116.20202343749996,62,2.0688582573691425,-0.0026174792932209,0.758531066947012,4.9624114,1.7803669,-6.977475,2.3707094,-0.04996991,0.30857563,-0.0065517053,2.7625375,3.033513,-7.290977,209.93375,240.90752,1753087507.9489815
0,844.9151515960693,116.00160156249994,116.37126657237106,116.20202343749996,63,2.13577126185646,6.560098437802253e-06,0.7572190472511822,4.9624114,1.7803669,-6.977475,2.371148,-0.04983592,0.30829287,0.034114506,0.010419757,-0.021989023,3.162386,-214.01695,-237.60948,1753087507.9618409
0,858.29758644104,116.00160156249994,116.43859498130526,116.20202343749996,64,2.197436187560458,6.560098437802253e-06,0.7572190472511822,4.9624114,1.7803669,-6.977475,2.371148,-0.04983592,0.30829287,0.0,0.0,0.0,-2.5492003,-0.77861446,1.6431258,1753087507.9752233
0,871.13356590271,116.00160156249994,116.50254159086563,116.20202343749996,65,2.222364561781223,-0.0026174792932209,0.7559070275553524,4.9624114,1.7803669,-6.977475,2.3711233,-0.050136924,0.30891418,-0.0019317211,-0.02344998,0.048404474,-0.1504927,-1.8268944,3.7709997,1753087507.9880593
