T,rod1_torque_x,rod1_torque_y,rod2_torque_x,rod2_torque_y,tip_position_x,tip_position_y,tip_position_z,tip_velocity_x,tip_velocity_y,tip_velocity_z
27.980000000367074,-0.005704198250608767,0.006768888677184725,0.0057041982506083255,-0.006768888677184273,0.12135239764818123,0.15437505248374936,-0.7672106442350369,-0.21654738720806443,-0.2161351184019553,-0.09797379003157305
28.000000000367738,-0.005581205353131618,0.006641250287959793,0.005581205353131173,-0.006641250287959343,0.11703890223063101,0.1500645558874182,-0.7691303293130355,-0.21478357338878332,-0.21489272340431737,-0.09403508580804028
28.0200000003684,-0.005458699753498484,0.006514083077746822,0.005458699753498047,-0.00651408307774639,0.11276174834530515,0.14578016362511984,-0.7709736414173091,-0.21292090100161332,-0.21353370428128501,-0.09031563651708402
28.040000000369066,-0.00533669845238822,0.006387399113451873,0.0053366984523878,-0.006387399113451435,0.10852226350549994,0.14152343411075477,-0.7727428757123987,-0.21100456494561218,-0.21211156873550607,-0.08667211547515612
28.06000000036973,-0.00521520856208583,0.006261167724878069,0.005215208562085417,-0.00626116772487764,0.10432144352475033,0.1372955379595042,-0.7744393297922287,-0.2090657157587628,-0.21066401847021102,-0.08299879477278486
28.080000000370394,-0.005094377287299621,0.006135614243622533,0.005094377287299213,-0.006135614243622128,0.1001600681675489,0.1330973945185893,-0.776063754311086,-0.2070132060671702,-0.2090782400680543,-0.07965486130961356
28.100000000371057,-0.004974137719169237,0.006010588702384113,0.0049741377191688625,-0.006010588702383697,0.0960392510831983,0.128930341414368,-0.7776182317023665,-0.2050048592542502,-0.20754840801880797,-0.07603108716989182
28.12000000037172,-0.004854588849681107,0.005886245697992368,0.004854588849680741,-0.0058862456979919394,0.09195970468416749,0.12479523821047198,-0.7791036108873993,-0.20293019665441786,-0.20593772779423727,-0.07257016317611192
28.140000000372385,-0.0047356831673825,0.0057624822554388985,0.004735683167382133,-0.005762482255438497,0.08792250971119182,0.12069341294949683,-0.7805223714300586,-0.2007888979899966,-0.20424439855960536,-0.06929248859301072
28.16000000037305,-0.004617540466596413,0.005639469773834457,0.004617540466596049,-0.005639469773834062,0.08392804339641348,0.11662532322116304,-0.781874201647833,-0.19862878351112873,-0.20252797487888016,-0.06600528577552077
28.180000000373713,-0.004500143391449685,0.00551716060947856,0.0045001433914493285,-0.00551716060947819,0.07997751441750389,0.1125924914664772,-0.7831627011108713,-0.1964052601595279,-0.2007311013134461,-0.06291939762258489
28.200000000374377,-0.0043835288292301275,0.00539561585296578,0.00438352882922979,-0.005395615852965423,0.07607112186987909,0.10859516420039882,-0.7843869598102858,-0.1941857946409863,-0.19893949554970813,-0.059729302441921206
28.22000000037504,-0.004267705693818259,0.005274789960569949,0.0042677056938179424,-0.005274789960569589,0.07221016071438725,0.10463501262285843,-0.785551681767231,-0.1919094889254037,-0.19707440186910025,-0.05673534540654839
28.240000000375705,-0.004152741084277785,0.005154806083503639,0.0041527410842774745,-0.005154806083503274,0.06839473056076159,0.10071217487709785,-0.7866557617200458,-0.18963076143789584,-0.19520574718320693,-0.05367344740436296
28.26000000037637,-0.004038574583722786,0.005035577868043876,0.004038574583722486,-0.005035577868043511,0.06462552809942182,0.0968275742561277,-0.787701368375817,-0.1872797185531408,-0.19324107856666214,-0.050931144401808105
28.280000000377033,-0.003925311789856822,0.004917195594514047,0.003925311789856524,-0.0049171955945136936,0.06090324292361829,0.09298214200206124,-0.7886908644183546,-0.1849333838701726,-0.1912813882968428,-0.048096327135517605
28.300000000377697,-0.003812893547256152,0.004799648089402873,0.003812893547255865,-0.004799648089402516,0.05722802001508398,0.08917609407650474,-0.7896237367675633,-0.18256189864373662,-0.18928664345622354,-0.0453447303572819
28.32000000037836,-0.0037014016608759594,0.004682941339249426,0.003701401660875682,-0.00468294133924907,0.053600849195434216,0.08541079868821344,-0.7905047415808432,-0.18018231053182407,-0.18727962201527812,-0.0425740752109778
28.340000000379025,-0.003590821588912199,0.004567131875496941,0.003590821588911929,-0.004567131875496579,0.05002164002441964,0.08168617299543487,-0.7913322350099825,-0.17774814579128415,-0.1851956554831772,-0.04010561681537064
28.36000000037969,-0.003481144233476996,0.0044521585429259025,0.0034811442334767274,-0.004452158542925559,0.046491158910990545,0.07800331676629942,-0.7921102547672307,-0.17530978734729338,-0.18310322504566998,-0.03762027023360181
28.380000000380353,-0.0033724233981298206,0.004338098190697671,0.003372423398129554,-0.004338098190697331,0.043009486437417144,0.07436239485763935,-0.7928384579770303,-0.1728531333039857,-0.18098229983834294,-0.03522635488583168
28.400000000381016,-0.003264630512191858,0.004224933702298276,0.0032646305121915996,-0.004224933702297947,0.0395770192479363,0.07076402514564836,-0.7935189499896295,-0.17037212007580943,-0.17882311101124196,-0.03298614623612515
28.42000000038168,-0.003157813921875466,0.004112662953211568,0.003157813921875212,-0.004112662953211251,0.03619412671620401,0.06720880255140808,-0.794153875996968,-0.1679206696893588,-0.1767039308984648,-0.03046922878567924
28.440000000382344,-0.0030519434907654375,0.0040013091750450095,0.003051943490765191,-0.004001309175044703,0.03286095276465996,0.0636970140075408,-0.7947439912901181,-0.1654193744796585,-0.17450803912746957,-0.02833949133687747
28.46000000038301,-0.002947062817878221,0.0038908834705285436,0.0029470628178779844,-0.003890883470528253,0.029577741547590866,0.06022909669090785,-0.7952908779007604,-0.16291622074090215,-0.17230487394949548,-0.026213498121731606
28.480000000383672,-0.002843162174268541,0.003781397545462268,0.0028431621742683144,-0.003781397545461991,0.026344659226186416,0.05680539085774219,-0.7957958378072925,-0.16039897975215808,-0.17007559143256007,-0.024214290037000336
28.500000000384336,-0.0027402508634324714,0.003672831789296623,0.0027402508634322502,-0.0036728317892963363,0.02316196180754993,0.05342638998414604,-0.7962613002860868,-0.1578685594422176,-0.1678200186404337,-0.022358496532277963
28.520000000385,-0.0026383426718433736,0.0035652220367921356,0.0026383426718431667,-0.003565222036791852,0.020029623129956885,0.050092155228540755,-0.7966870011267463,-0.1553545599357884,-0.16558521768011106,-0.020332635578670537
28.540000000385664,-0.002537452309146795,0.0034585577616453823,0.0025374523091466,-0.003458557761645107,0.016947961825302064,0.046803324020058684,-0.7970769121742034,-0.15281658702317233,-0.16330518946806213,-0.018600755910540362
